155.138.0.0,155.138.63.255,education,US 
155.138.64.0,155.138.127.255,isp,SA 
155.138.128.0,155.138.152.63,hosting,CA 
155.138.152.64,155.138.153.255,hosting,US 
155.138.154.0,155.138.159.255,hosting,CA 
155.138.160.0,155.138.167.255,hosting,US 
155.138.168.0,155.138.169.255,business,US 
155.138.170.0,155.138.177.255,hosting,US 
155.138.178.0,155.138.178.127,hosting,CA 
155.138.178.128,155.138.179.255,hosting,US 
155.138.180.0,155.138.180.7,hosting,CA 
155.138.180.8,155.138.255.255,hosting,US 
