200.122.0.0,200.122.127.255,isp,AR 
200.122.128.0,200.122.128.255,hosting,CR 
200.122.129.0,200.122.129.31,business,CR 
200.122.129.32,200.122.129.63,hosting,CR 
200.122.129.64,200.122.129.95,isp,CR 
200.122.129.96,200.122.129.103,business,CR 
200.122.129.104,200.122.129.111,hosting,CR 
200.122.129.112,200.122.129.127,business,CR 
200.122.129.128,200.122.129.151,hosting,CR 
200.122.129.152,200.122.129.167,business,CR 
200.122.129.168,200.122.129.175,hosting,CR 
200.122.129.176,200.122.129.207,business,CR 
200.122.129.208,200.122.129.215,isp,CR 
200.122.129.216,200.122.129.227,business,CR 
200.122.129.228,200.122.129.231,hosting,CR 
200.122.129.232,200.122.129.239,isp,CR 
200.122.129.240,200.122.130.39,business,CR 
200.122.130.40,200.122.130.63,hosting,CR 
200.122.130.64,200.122.130.79,business,CR 
200.122.130.80,200.122.130.87,hosting,CR 
200.122.130.88,200.122.130.127,business,CR 
200.122.130.128,200.122.130.135,hosting,CR 
200.122.130.136,200.122.130.143,business,CR 
200.122.130.144,200.122.130.151,hosting,CR 
200.122.130.152,200.122.130.167,business,CR 
200.122.130.168,200.122.130.175,hosting,CR 
200.122.130.176,200.122.130.223,business,CR 
200.122.130.224,200.122.130.231,hosting,CR 
200.122.130.232,200.122.130.239,business,CR 
200.122.130.240,200.122.130.247,hosting,CR 
200.122.130.248,200.122.131.223,business,CR 
200.122.131.224,200.122.131.231,hosting,CR 
200.122.131.232,200.122.132.255,business,CR 
200.122.133.0,200.122.134.255,isp,CR 
200.122.135.0,200.122.135.223,business,CR 
200.122.135.224,200.122.135.255,education,CR 
200.122.136.0,200.122.136.7,hosting,CR 
200.122.136.8,200.122.136.15,isp,CR 
200.122.136.16,200.122.136.23,hosting,CR 
200.122.136.24,200.122.136.31,business,CR 
200.122.136.32,200.122.136.47,hosting,CR 
200.122.136.48,200.122.136.71,business,CR 
200.122.136.72,200.122.136.79,hosting,CR 
200.122.136.80,200.122.136.87,isp,CR 
200.122.136.88,200.122.136.95,hosting,CR 
200.122.136.96,200.122.136.127,isp,CR 
200.122.136.128,200.122.137.23,business,CR 
200.122.137.24,200.122.137.31,hosting,CR 
200.122.137.32,200.122.137.127,business,CR 
200.122.137.128,200.122.137.143,hosting,CR 
200.122.137.144,200.122.137.159,business,CR 
200.122.137.160,200.122.137.167,isp,CR 
200.122.137.168,200.122.137.183,business,CR 
200.122.137.184,200.122.137.199,hosting,CR 
200.122.137.200,200.122.137.207,business,CR 
200.122.137.208,200.122.137.223,hosting,CR 
200.122.137.224,200.122.139.3,business,CR 
200.122.139.4,200.122.139.15,hosting,CR 
200.122.139.16,200.122.139.135,business,CR 
200.122.139.136,200.122.139.143,hosting,CR 
200.122.139.144,200.122.139.151,business,CR 
200.122.139.152,200.122.139.159,hosting,CR 
200.122.139.160,200.122.139.167,business,CR 
200.122.139.168,200.122.139.191,hosting,CR 
200.122.139.192,200.122.139.255,business,CR 
200.122.140.0,200.122.140.127,hosting,CR 
200.122.140.128,200.122.141.255,business,CR 
200.122.142.0,200.122.142.255,education,CR 
200.122.143.0,200.122.143.255,isp,CR 
200.122.144.0,200.122.144.255,business,CR 
200.122.145.0,200.122.145.15,hosting,CR 
200.122.145.16,200.122.145.31,business,CR 
200.122.145.32,200.122.145.39,hosting,CR 
200.122.145.40,200.122.145.47,business,CR 
200.122.145.48,200.122.145.55,hosting,CR 
200.122.145.56,200.122.145.63,business,CR 
200.122.145.64,200.122.146.7,hosting,CR 
200.122.146.8,200.122.146.15,isp,CR 
200.122.146.16,200.122.146.23,business,CR 
200.122.146.24,200.122.146.31,hosting,CR 
200.122.146.32,200.122.146.63,business,CR 
200.122.146.64,200.122.147.15,hosting,CR 
200.122.147.16,200.122.147.23,business,CR 
200.122.147.24,200.122.147.135,hosting,CR 
200.122.147.136,200.122.147.143,business,CR 
200.122.147.144,200.122.149.15,hosting,CR 
200.122.149.16,200.122.149.23,business,CR 
200.122.149.24,200.122.149.31,hosting,CR 
200.122.149.32,200.122.149.63,business,CR 
200.122.149.64,200.122.149.255,hosting,CR 
200.122.150.0,200.122.150.255,business,CR 
200.122.151.0,200.122.151.7,hosting,CR 
200.122.151.8,200.122.151.31,business,CR 
200.122.151.32,200.122.151.103,hosting,CR 
200.122.151.104,200.122.151.111,business,CR 
200.122.151.112,200.122.152.7,hosting,CR 
200.122.152.8,200.122.152.15,business,CR 
200.122.152.16,200.122.152.39,hosting,CR 
200.122.152.40,200.122.152.43,business,CR 
200.122.152.44,200.122.152.55,hosting,CR 
200.122.152.56,200.122.152.59,education,CR 
200.122.152.60,200.122.152.63,hosting,CR 
200.122.152.64,200.122.162.255,business,CR 
200.122.163.0,200.122.163.127,hosting,CR 
200.122.163.128,200.122.164.127,business,CR 
200.122.164.128,200.122.164.255,hosting,CR 
200.122.165.0,200.122.165.255,business,CR 
200.122.166.0,200.122.167.207,hosting,CR 
200.122.167.208,200.122.167.223,business,CR 
200.122.167.224,200.122.167.255,hosting,CR 
200.122.168.0,200.122.168.255,business,CR 
200.122.169.0,200.122.170.111,hosting,CR 
200.122.170.112,200.122.170.119,business,CR 
200.122.170.120,200.122.170.255,hosting,CR 
200.122.171.0,200.122.171.255,business,CR 
200.122.172.0,200.122.173.255,isp,CR 
200.122.174.0,200.122.176.255,business,CR 
200.122.177.0,200.122.177.255,hosting,CR 
200.122.178.0,200.122.179.255,business,CR 
200.122.180.0,200.122.180.255,hosting,CR 
200.122.181.0,200.122.182.255,business,CR 
200.122.183.0,200.122.183.255,hosting,CR 
200.122.184.0,200.122.191.255,business,CR 
200.122.192.0,200.122.193.47,isp,CO 
200.122.193.48,200.122.193.55,business,CO 
200.122.193.56,200.122.193.191,isp,CO 
200.122.193.192,200.122.193.199,business,CO 
200.122.193.200,200.122.194.15,isp,CO 
200.122.194.16,200.122.194.23,business,CO 
200.122.194.24,200.122.196.175,isp,CO 
200.122.196.176,200.122.196.183,business,CO 
200.122.196.184,200.122.197.79,isp,CO 
200.122.197.80,200.122.197.87,business,CO 
200.122.197.88,200.122.198.63,isp,CO 
200.122.198.64,200.122.198.71,business,CO 
200.122.198.72,200.122.198.87,isp,CO 
200.122.198.88,200.122.198.103,business,CO 
200.122.198.104,200.122.198.255,isp,CO 
200.122.199.0,200.122.199.135,business,CO 
200.122.199.136,200.122.199.143,isp,CO 
200.122.199.144,200.122.199.159,business,CO 
200.122.199.160,200.122.200.55,isp,CO 
200.122.200.56,200.122.200.63,business,CO 
200.122.200.64,200.122.200.71,isp,CO 
200.122.200.72,200.122.200.79,business,CO 
200.122.200.80,200.122.200.159,isp,CO 
200.122.200.160,200.122.200.167,business,CO 
200.122.200.168,200.122.200.207,isp,CO 
200.122.200.208,200.122.200.223,business,CO 
200.122.200.224,200.122.200.231,isp,CO 
200.122.200.232,200.122.200.239,business,CO 
200.122.200.240,200.122.201.103,isp,CO 
200.122.201.104,200.122.201.111,business,CO 
200.122.201.112,200.122.201.135,isp,CO 
200.122.201.136,200.122.201.143,business,CO 
200.122.201.144,200.122.201.167,isp,CO 
200.122.201.168,200.122.201.175,business,CO 
200.122.201.176,200.122.201.239,isp,CO 
200.122.201.240,200.122.201.247,business,CO 
200.122.201.248,200.122.202.103,isp,CO 
200.122.202.104,200.122.202.111,business,CO 
200.122.202.112,200.122.202.143,isp,CO 
200.122.202.144,200.122.202.151,business,CO 
200.122.202.152,200.122.202.223,isp,CO 
200.122.202.224,200.122.202.231,business,CO 
200.122.202.232,200.122.203.39,isp,CO 
200.122.203.40,200.122.203.47,business,CO 
200.122.203.48,200.122.203.55,isp,CO 
200.122.203.56,200.122.203.63,business,CO 
200.122.203.64,200.122.203.159,isp,CO 
200.122.203.160,200.122.203.167,business,CO 
200.122.203.168,200.122.203.199,isp,CO 
200.122.203.200,200.122.203.207,education,CO 
200.122.203.208,200.122.204.15,isp,CO 
200.122.204.16,200.122.204.23,business,CO 
200.122.204.24,200.122.204.31,isp,CO 
200.122.204.32,200.122.204.39,business,CL 
200.122.204.40,200.122.204.87,isp,CO 
200.122.204.88,200.122.204.95,business,CO 
200.122.204.96,200.122.204.223,isp,CO 
200.122.204.224,200.122.204.239,business,CO 
200.122.204.240,200.122.204.247,isp,CO 
200.122.204.248,200.122.204.255,business,CO 
200.122.205.0,200.122.205.23,isp,CO 
200.122.205.24,200.122.205.31,education,CO 
200.122.205.32,200.122.205.175,isp,CO 
200.122.205.176,200.122.205.183,business,CO 
200.122.205.184,200.122.205.255,isp,CO 
200.122.206.0,200.122.206.7,business,CO 
200.122.206.8,200.122.206.31,isp,CO 
200.122.206.32,200.122.206.39,business,CO 
200.122.206.40,200.122.206.63,isp,CO 
200.122.206.64,200.122.206.71,business,CO 
200.122.206.72,200.122.206.119,isp,CO 
200.122.206.120,200.122.206.127,business,CO 
200.122.206.128,200.122.207.7,isp,CO 
200.122.207.8,200.122.207.15,business,CO 
200.122.207.16,200.122.207.127,isp,CO 
200.122.207.128,200.122.207.135,education,CO 
200.122.207.136,200.122.207.255,isp,CO 
200.122.208.0,200.122.208.7,education,CO 
200.122.208.8,200.122.208.23,isp,CO 
200.122.208.24,200.122.208.31,business,CO 
200.122.208.32,200.122.208.47,isp,CO 
200.122.208.48,200.122.208.55,business,CO 
200.122.208.56,200.122.208.135,isp,CO 
200.122.208.136,200.122.208.143,business,CO 
200.122.208.144,200.122.208.191,isp,CO 
200.122.208.192,200.122.208.199,business,CO 
200.122.208.200,200.122.209.23,isp,CO 
200.122.209.24,200.122.209.31,business,CO 
200.122.209.32,200.122.209.183,isp,CO 
200.122.209.184,200.122.209.191,business,CO 
200.122.209.192,200.122.209.247,isp,CO 
200.122.209.248,200.122.209.255,business,CO 
200.122.210.0,200.122.210.71,isp,CO 
200.122.210.72,200.122.210.79,business,CO 
200.122.210.80,200.122.210.151,isp,CO 
200.122.210.152,200.122.210.159,business,CO 
200.122.210.160,200.122.210.183,isp,CO 
200.122.210.184,200.122.210.191,business,CO 
200.122.210.192,200.122.210.199,isp,CO 
200.122.210.200,200.122.210.207,business,CO 
200.122.210.208,200.122.211.103,isp,CO 
200.122.211.104,200.122.211.111,business,CO 
200.122.211.112,200.122.211.175,isp,CO 
200.122.211.176,200.122.211.183,business,CO 
200.122.211.184,200.122.211.199,isp,CO 
200.122.211.200,200.122.211.207,business,CO 
200.122.211.208,200.122.212.7,isp,CO 
200.122.212.8,200.122.212.15,business,CO 
200.122.212.16,200.122.212.39,isp,CO 
200.122.212.40,200.122.212.47,business,CO 
200.122.212.48,200.122.212.135,isp,CO 
200.122.212.136,200.122.212.151,business,CO 
200.122.212.152,200.122.212.183,isp,CO 
200.122.212.184,200.122.212.199,business,CO 
200.122.212.200,200.122.212.239,isp,CO 
200.122.212.240,200.122.212.247,isp,CL 
200.122.212.248,200.122.213.127,isp,CO 
200.122.213.128,200.122.213.135,business,CO 
200.122.213.136,200.122.213.223,isp,CO 
200.122.213.224,200.122.213.231,business,CO 
200.122.213.232,200.122.214.31,isp,CO 
200.122.214.32,200.122.214.63,business,CO 
200.122.214.64,200.122.215.15,isp,CO 
200.122.215.16,200.122.215.23,business,CO 
200.122.215.24,200.122.215.95,isp,CO 
200.122.215.96,200.122.215.103,business,CO 
200.122.215.104,200.122.215.191,isp,CO 
200.122.215.192,200.122.215.199,business,CO 
200.122.215.200,200.122.216.31,isp,CO 
200.122.216.32,200.122.216.55,business,CO 
200.122.216.56,200.122.216.63,isp,CO 
200.122.216.64,200.122.216.71,business,CO 
200.122.216.72,200.122.216.79,isp,CO 
200.122.216.80,200.122.216.87,business,CO 
200.122.216.88,200.122.216.127,isp,CO 
200.122.216.128,200.122.216.135,business,CO 
200.122.216.136,200.122.216.143,isp,CO 
200.122.216.144,200.122.216.159,business,CO 
200.122.216.160,200.122.216.175,isp,CO 
200.122.216.176,200.122.216.183,business,CO 
200.122.216.184,200.122.216.207,isp,CO 
200.122.216.208,200.122.216.215,business,CO 
200.122.216.216,200.122.217.143,isp,CO 
200.122.217.144,200.122.217.151,business,CO 
200.122.217.152,200.122.218.7,isp,CO 
200.122.218.8,200.122.218.15,business,CO 
200.122.218.16,200.122.218.23,isp,CO 
200.122.218.24,200.122.218.31,business,CO 
200.122.218.32,200.122.218.39,isp,CO 
200.122.218.40,200.122.218.47,business,CO 
200.122.218.48,200.122.218.55,isp,CO 
200.122.218.56,200.122.218.63,business,CO 
200.122.218.64,200.122.218.191,isp,CO 
200.122.218.192,200.122.218.199,business,CO 
200.122.218.200,200.122.218.247,isp,CO 
200.122.218.248,200.122.218.255,business,CO 
200.122.219.0,200.122.219.15,isp,CO 
200.122.219.16,200.122.219.23,business,CO 
200.122.219.24,200.122.219.31,isp,CO 
200.122.219.32,200.122.219.39,business,CO 
200.122.219.40,200.122.219.55,isp,CO 
200.122.219.56,200.122.219.63,business,CO 
200.122.219.64,200.122.219.87,isp,CO 
200.122.219.88,200.122.219.95,business,CO 
200.122.219.96,200.122.219.167,isp,CO 
200.122.219.168,200.122.219.175,business,CO 
200.122.219.176,200.122.220.95,isp,CO 
200.122.220.96,200.122.220.103,business,CO 
200.122.220.104,200.122.220.127,isp,CO 
200.122.220.128,200.122.220.159,business,CO 
200.122.220.160,200.122.220.175,isp,CO 
200.122.220.176,200.122.220.183,business,CO 
200.122.220.184,200.122.220.223,isp,CO 
200.122.220.224,200.122.220.231,business,CO 
200.122.220.232,200.122.220.255,isp,CO 
200.122.221.0,200.122.221.7,business,CO 
200.122.221.8,200.122.221.39,isp,CO 
200.122.221.40,200.122.221.47,business,CO 
200.122.221.48,200.122.221.135,isp,CO 
200.122.221.136,200.122.221.143,business,CO 
200.122.221.144,200.122.221.167,isp,CO 
200.122.221.168,200.122.221.175,business,CO 
200.122.221.176,200.122.221.247,isp,CO 
200.122.221.248,200.122.222.7,business,CO 
200.122.222.8,200.122.222.71,isp,CO 
200.122.222.72,200.122.222.79,business,CO 
200.122.222.80,200.122.222.247,isp,CO 
200.122.222.248,200.122.222.255,business,CO 
200.122.223.0,200.122.223.7,isp,CO 
200.122.223.8,200.122.223.15,business,CO 
200.122.223.16,200.122.223.111,isp,CO 
200.122.223.112,200.122.223.119,business,CO 
200.122.223.120,200.122.223.199,isp,CO 
200.122.223.200,200.122.223.207,business,CO 
200.122.223.208,200.122.224.71,isp,CO 
200.122.224.72,200.122.224.79,business,CO 
200.122.224.80,200.122.224.247,isp,CO 
200.122.224.248,200.122.224.255,business,CO 
200.122.225.0,200.122.225.47,isp,CO 
200.122.225.48,200.122.225.55,business,CO 
200.122.225.56,200.122.225.63,isp,CO 
200.122.225.64,200.122.225.71,business,CO 
200.122.225.72,200.122.225.159,isp,CO 
200.122.225.160,200.122.225.167,business,CO 
200.122.225.168,200.122.225.255,isp,CO 
200.122.226.0,200.122.226.7,business,CO 
200.122.226.8,200.122.226.15,isp,CO 
200.122.226.16,200.122.226.23,business,CO 
200.122.226.24,200.122.226.31,isp,CO 
200.122.226.32,200.122.226.47,business,CO 
200.122.226.48,200.122.226.63,isp,CO 
200.122.226.64,200.122.226.71,business,CO 
200.122.226.72,200.122.226.255,isp,CO 
200.122.227.0,200.122.227.63,business,CO 
200.122.227.64,200.122.227.111,isp,CO 
200.122.227.112,200.122.227.143,business,CO 
200.122.227.144,200.122.227.159,isp,CO 
200.122.227.160,200.122.227.167,business,CO 
200.122.227.168,200.122.227.183,isp,CO 
200.122.227.184,200.122.227.207,business,CO 
200.122.227.208,200.122.228.55,isp,CO 
200.122.228.56,200.122.228.63,business,CO 
200.122.228.64,200.122.228.87,isp,CO 
200.122.228.88,200.122.228.111,business,CO 
200.122.228.112,200.122.228.151,isp,CO 
200.122.228.152,200.122.228.167,business,CO 
200.122.228.168,200.122.228.231,isp,CO 
200.122.228.232,200.122.228.239,business,CO 
200.122.228.240,200.122.229.71,isp,CO 
200.122.229.72,200.122.229.87,business,CO 
200.122.229.88,200.122.229.95,isp,CO 
200.122.229.96,200.122.229.103,business,CO 
200.122.229.104,200.122.229.159,isp,CO 
200.122.229.160,200.122.229.167,business,CO 
200.122.229.168,200.122.229.175,isp,CO 
200.122.229.176,200.122.229.183,education,CO 
200.122.229.184,200.122.229.191,isp,CO 
200.122.229.192,200.122.229.199,education,CO 
200.122.229.200,200.122.230.223,isp,CO 
200.122.230.224,200.122.230.231,business,CO 
200.122.230.232,200.122.230.255,isp,CO 
200.122.231.0,200.122.231.7,business,CO 
200.122.231.8,200.122.231.39,isp,CO 
200.122.231.40,200.122.231.47,business,CO 
200.122.231.48,200.122.231.95,isp,CO 
200.122.231.96,200.122.231.103,business,AR 
200.122.231.104,200.122.231.143,isp,CO 
200.122.231.144,200.122.231.151,business,AR 
200.122.231.152,200.122.231.159,isp,CO 
200.122.231.160,200.122.231.167,business,CO 
200.122.231.168,200.122.231.175,isp,CO 
200.122.231.176,200.122.231.183,business,CO 
200.122.231.184,200.122.231.207,isp,CO 
200.122.231.208,200.122.231.215,business,DO 
200.122.231.216,200.122.231.223,isp,CO 
200.122.231.224,200.122.231.231,business,CO 
200.122.231.232,200.122.231.239,isp,CO 
200.122.231.240,200.122.231.247,business,CO 
200.122.231.248,200.122.231.255,isp,CO 
200.122.232.0,200.122.232.7,business,CO 
200.122.232.8,200.122.232.111,isp,CO 
200.122.232.112,200.122.232.119,business,CO 
200.122.232.120,200.122.232.159,isp,CO 
200.122.232.160,200.122.232.167,business,CO 
200.122.232.168,200.122.232.183,isp,CO 
200.122.232.184,200.122.232.191,business,CO 
200.122.232.192,200.122.232.255,isp,CO 
200.122.233.0,200.122.233.7,business,CO 
200.122.233.8,200.122.233.55,isp,CO 
200.122.233.56,200.122.233.63,business,CO 
200.122.233.64,200.122.233.111,isp,CO 
200.122.233.112,200.122.233.127,business,CO 
200.122.233.128,200.122.233.191,isp,CO 
200.122.233.192,200.122.233.199,business,CO 
200.122.233.200,200.122.233.207,isp,CO 
200.122.233.208,200.122.233.239,business,CO 
200.122.233.240,200.122.234.31,isp,CO 
200.122.234.32,200.122.234.47,business,CO 
200.122.234.48,200.122.234.63,isp,CO 
200.122.234.64,200.122.234.71,business,CO 
200.122.234.72,200.122.234.79,isp,CO 
200.122.234.80,200.122.234.95,business,CO 
200.122.234.96,200.122.234.127,isp,CO 
200.122.234.128,200.122.234.135,business,CO 
200.122.234.136,200.122.234.191,isp,CO 
200.122.234.192,200.122.234.199,business,CO 
200.122.234.200,200.122.234.215,isp,CO 
200.122.234.216,200.122.234.223,business,CO 
