200.192.32.208,200.192.32.223,business,BR,AS4230 
200.192.32.224,200.192.42.255,isp,BR,AS4230 
200.192.43.0,200.192.43.127,business,BR,AS4230 
200.192.43.128,200.192.45.255,isp,BR,AS4230 
200.192.46.0,200.192.46.255,business,BR,AS4230 
200.192.47.0,200.192.56.55,isp,BR,AS4230 
200.192.56.56,200.192.56.63,business,BR,AS4230 
200.192.56.64,200.192.63.255,isp,BR,AS4230 
200.192.64.0,200.192.79.255,government,BR,AS11802 
200.192.80.0,200.192.93.255,business,BR,AS14886 
200.192.94.0,200.192.94.127,hosting,BR,AS14886 
200.192.94.128,200.192.95.255,business,BR,AS14886 
200.192.96.0,200.192.102.23,isp,BR,AS13357 
200.192.102.24,200.192.102.31,business,BR,AS13357 
200.192.102.32,200.192.103.255,isp,BR,AS13357 
200.192.104.0,200.192.104.255,hosting,BR,AS14026 
200.192.105.0,200.192.105.255,isp,PE,AS21575 
200.192.106.0,200.192.106.255,business,CO,AS264762 
200.192.107.0,200.192.107.255,business,BR,AS262477 
200.192.108.0,200.192.111.255,business,BR, 
200.192.112.0,200.192.127.255,education,BR,AS13522 
200.192.128.0,200.192.131.191,isp,BR,AS19089 
200.192.131.192,200.192.131.255,hosting,BR,AS19089 
200.192.132.0,200.192.143.255,isp,BR,AS19089 
200.192.144.0,200.192.148.255,isp,BR,AS28572 
200.192.149.0,200.192.149.255,business,BR,AS28572 
200.192.150.0,200.192.155.255,isp,BR,AS28572 
200.192.156.0,200.192.156.255,business,BR,AS28572 
200.192.157.0,200.192.159.255,isp,BR,AS28572 
200.192.160.0,200.192.160.63,business,BR,AS19089 
200.192.160.64,200.192.160.127,hosting,BR,AS19089 
200.192.160.128,200.192.160.223,business,BR,AS19089 
200.192.160.224,200.192.161.255,hosting,BR,AS19089 
200.192.162.0,200.192.162.143,business,BR,AS19089 
200.192.162.144,200.192.162.159,hosting,BR,AS19089 
200.192.162.160,200.192.162.191,business,BR,AS19089 
200.192.162.192,200.192.162.207,hosting,BR,AS19089 
200.192.162.208,200.192.163.47,business,BR,AS19089 
200.192.163.48,200.192.163.55,hosting,BR,AS19089 
200.192.163.56,200.192.163.79,business,BR,AS19089 
